"name","start_date","end_date","room_type","price","link"
"Novotel Goa Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Superior King Room","5,899","https://www.booking.com/hotel/in/grand-mercure-goa-shrem-resort.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=106052004_90885769_2_41_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=4&highlighted_blocks=106052004_90885769_2_41_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=106052004_90885769_2_41_0__660687&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Novotel Goa Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Superior King Room","6,699","https://www.booking.com/hotel/in/grand-mercure-goa-shrem-resort.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=106052004_90885769_2_41_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=4&highlighted_blocks=106052004_90885769_2_41_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=106052004_90885769_2_41_0__660687&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Novotel Goa Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Superior King Room","6,299","https://www.booking.com/hotel/in/grand-mercure-goa-shrem-resort.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=106052004_90885769_2_41_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=4&highlighted_blocks=106052004_90885769_2_41_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=106052004_90885769_2_41_0__660687&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Novotel Goa Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Tranquility Room","6,199","https://www.booking.com/hotel/in/grand-mercure-goa-shrem-resort.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=106052004_90885769_2_41_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=4&highlighted_blocks=106052004_90885769_2_41_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=106052004_90885769_2_41_0__660687&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Novotel Goa Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Tranquility Room","6,999","https://www.booking.com/hotel/in/grand-mercure-goa-shrem-resort.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=106052004_90885769_2_41_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=4&highlighted_blocks=106052004_90885769_2_41_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=106052004_90885769_2_41_0__660687&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Novotel Goa Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Tranquility Room","6,599","https://www.booking.com/hotel/in/grand-mercure-goa-shrem-resort.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=106052004_90885769_2_41_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=4&highlighted_blocks=106052004_90885769_2_41_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=106052004_90885769_2_41_0__660687&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Standard Double Room","2,843","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Standard Double Room","3,519","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Standard Double Room","3,181","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Double or Twin Room","2,978","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Double or Twin Room","3,655","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Double or Twin Room","3,316","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Suite","3,384","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Suite","4,061","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Suite","3,722","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Luxury Suite","6,091","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Luxury Suite","6,430","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Luxury Suite","5,414","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Luxury Suite","6,768","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"The Byke Old Anchor Beach Resort & Spa","Mon 9 Aug 2021","Tue 10 Aug 2021","Luxury Suite","5,753","https://www.booking.com/hotel/in/old-anchor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=30183708_333262677_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=5&highlighted_blocks=30183708_333262677_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=30183708_333262677_2_42_0__318366&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Martins Siesta","Mon 9 Aug 2021","Tue 10 Aug 2021","Standard Double Room","2,200","https://www.booking.com/hotel/in/martins-siesta.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=202888003_94836534_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=6&highlighted_blocks=202888003_94836534_2_42_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=202888003_94836534_2_42_0__246399&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Martins Siesta","Mon 9 Aug 2021","Tue 10 Aug 2021","Standard Double Room","2,475","https://www.booking.com/hotel/in/martins-siesta.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=202888003_94836534_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=6&highlighted_blocks=202888003_94836534_2_42_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=202888003_94836534_2_42_0__246399&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Martins Siesta","Mon 9 Aug 2021","Tue 10 Aug 2021","Standard Double Room","2,750","https://www.booking.com/hotel/in/martins-siesta.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=202888003_94836534_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=6&highlighted_blocks=202888003_94836534_2_42_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=202888003_94836534_2_42_0__246399&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Martins Siesta","Mon 9 Aug 2021","Tue 10 Aug 2021","Standard Double Room","3,135","https://www.booking.com/hotel/in/martins-siesta.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=202888003_94836534_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=6&highlighted_blocks=202888003_94836534_2_42_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=202888003_94836534_2_42_0__246399&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Martins Siesta","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Double Room","2,750","https://www.booking.com/hotel/in/martins-siesta.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=202888003_94836534_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=6&highlighted_blocks=202888003_94836534_2_42_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=202888003_94836534_2_42_0__246399&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Martins Siesta","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Double Room","3,025","https://www.booking.com/hotel/in/martins-siesta.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=202888003_94836534_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=6&highlighted_blocks=202888003_94836534_2_42_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=202888003_94836534_2_42_0__246399&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Martins Siesta","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Double Room","3,300","https://www.booking.com/hotel/in/martins-siesta.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=202888003_94836534_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=6&highlighted_blocks=202888003_94836534_2_42_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=202888003_94836534_2_42_0__246399&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Martins Siesta","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Double Room","3,685","https://www.booking.com/hotel/in/martins-siesta.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=202888003_94836534_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=6&highlighted_blocks=202888003_94836534_2_42_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=202888003_94836534_2_42_0__246399&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Amritara Aura Spa Retreat Goa","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Cottage","3,936","https://www.booking.com/hotel/in/aura-spa-retreat-goa.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=224062104_333143473_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=7&highlighted_blocks=224062104_333143473_2_42_0&hpos=7&no_rooms=1&sr_order=popularity&sr_pri_blocks=224062104_333143473_2_42_0__440849&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
"Amritara Aura Spa Retreat Goa","Mon 9 Aug 2021","Tue 10 Aug 2021","Deluxe Cottage","4,043","https://www.booking.com/hotel/in/aura-spa-retreat-goa.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdICVgEaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQOIAgGoAgO4Asygw4gGwAIB0gIkNTgyNjdhZDQtOTFhNi00NmYxLTk5YmQtNGFiMDg4N2JlY2Yx2AIE4AIB&sid=96d69d1dc3d9fed4104c2384c20602ab&all_sr_blocks=224062104_333143473_2_42_0&checkin=2021-08-09&checkout=2021-08-10&dest_id=4127&dest_type=region&group_adults=2&group_children=0&hapos=7&highlighted_blocks=224062104_333143473_2_42_0&hpos=7&no_rooms=1&sr_order=popularity&sr_pri_blocks=224062104_333143473_2_42_0__440849&srepoch=1628516457&srpvid=b5da60343c2101b1&ucfs=1&from=searchresults;hptv=do"
